Division;Polling Place;ALP TPP Vote;ALP TPP Pc;ALP Swing;Coalition TPP Vote;Coalition Party;TPP Exhausted;Informal Vote
Chifley;Doonside;1158;73.01;9.38;428;LP;0;116
Chifley;Doonside North;2066;70.66;6.12;858;LP;0;181
Chifley;Eastern Creek;448;68.19;11.93;209;LP;0;51
Chifley;Emerton;702;79.32;7.07;183;LP;0;75
Chifley;Erskine Park;1719;61.00;3.57;1099;LP;0;92
Chifley;Glendenning;1458;72.83;6.95;544;LP;0;94
Chifley;Hassall Grove;1840;73.28;3.45;671;LP;0;169
Chifley;Hebersham;1479;75.96;5.22;468;LP;0;119
Chifley;Lethbridge Park;1663;77.86;6.71;473;LP;0;145
Chifley;Madang;510;78.58;7.55;139;LP;0;29
Chifley;Minchinbury;1496;64.99;4.23;806;LP;0;153
Chifley;Mount Druitt Hospital;320;83.33;10.24;64;LP;0;40
Chifley;Mount Druitt North;1163;80.48;11.54;282;LP;0;108
Chifley;Mount Druitt South;1626;66.80;6.35;808;LP;0;205
Chifley;O.L.C. Home;376;63.41;5.91;217;LP;0;38
Chifley;Oxley Park;1443;65.44;10.95;762;LP;0;185
Chifley;Plumpton;2487;72.91;7.11;924;LP;0;153
Chifley;Rooty Hill North;2073;71.66;8.38;820;LP;0;165
Chifley;Rooty Hill South;1023;74.45;9.35;351;LP;0;94
Chifley;Shalvey;1125;75.60;4.08;363;LP;0;105
Chifley;Special Hospital Team 1;18;66.67;2.67;9;LP;0;3
Chifley;St Marys;870;70.85;9.18;358;LP;0;86
Chifley;St Marys North;1431;74.49;6.41;490;LP;0;110
Chifley;St Marys South;1452;65.20;10.13;775;LP;0;154
Chifley;Sydney (Chifley);55;75.34;-8.87;18;LP;0;6
Chifley;Tregear;1369;80.29;9.01;336;LP;0;147
Chifley;Walters Road (Chifley);1392;67.18;6.81;680;LP;0;129
Chifley;Whalan;1316;78.61;5.69;358;LP;0;128
Chifley;Willmot;923;79.16;10.72;243;LP;0;82
Chifley;ABSENT;3951;63.43;;2278;LP;0;421
Chifley;POSTAL;1651;67.89;;781;LP;0;50
Chifley;PRE POLL;2429;71.21;;982;LP;0;126
Chifley;PROVISIONAL;862;78.43;;237;LP;0;87
Cook;Burraneer Bay;877;29.80;0.12;2066;LP;0;144
Cook;Caringbah;1160;39.77;4.95;1757;LP;0;112
Cook;Caringbah Central;457;45.47;2.49;548;LP;0;33
Cook;Caringbah North;1211;47.98;2.76;1313;LP;0;125
Cook;Caringbah West;774;42.20;5.14;1060;LP;0;82
Cook;Cronulla;785;35.38;2.37;1434;LP;0;144
Cook;Cronulla Central;745;43.70;2.43;960;LP;0;91
Cook;Cronulla North;750;53.50;1.63;652;LP;0;70
Cook;Cronulla South;832;35.49;1.76;1512;LP;0;84
Cook;Dolans Bay;328;33.54;0.24;650;LP;0;39
Cook;Grays Point;571;41.71;1.18;798;LP;0;42
Cook;Gymea;1342;51.01;6.11;1289;LP;0;90
Cook;Gymea North;397;40.97;2.12;572;LP;0;37
Cook;Gymea South;1311;40.89;2.84;1895;LP;0;111
Cook;Kareela;750;36.53;3.52;1303;LP;0;83
Cook;Kirrawee;732;45.24;2.55;886;LP;0;65
Cook;Kirrawee South;574;41.06;3.38;824;LP;0;53
Cook;Kurnell;585;54.72;11.01;484;LP;0;67
Cook;Lilli Pilli;309;27.66;2.49;808;LP;0;45
Cook;Miranda;1068;47.94;3.11;1160;LP;0;113
Cook;Miranda Central;576;51.99;5.34;532;LP;0;46
Cook;Miranda North;902;46.00;5.26;1059;LP;0;91
Cook;Special Hospital Team 1;69;51.11;19.44;66;LP;0;2
Cook;Special Hospital Team 2;60;41.96;7.88;83;LP;0;3
Cook;Sutherland East;390;52.00;6.32;360;LP;0;32
Cook;Sutherland Hospital;356;46.84;4.68;404;LP;0;34
Cook;Sutherland North (Cook);675;47.17;6.65;756;LP;0;61
Cook;Sydney (Cook);42;53.85;8.50;36;LP;0;4
Cook;Sylvania;456;38.13;7.17;740;LP;0;52
Cook;Sylvania Central;223;32.94;1.45;454;LP;0;37
Cook;Sylvania Heights;1348;40.15;6.02;2009;LP;0;175
Cook;Sylvania Waters;291;28.01;2.64;748;LP;0;35
Cook;Taren Point;313;34.13;5.51;604;LP;0;41
Cook;Vickery Village;544;36.03;6.87;966;LP;0;91
Cook;Wanda Beach;397;41.70;-1.38;555;LP;0;50
Cook;Woolooware;799;44.79;3.69;985;LP;0;96
Cook;Yowie Bay;792;34.62;3.30;1496;LP;0;95
Cook;ABSENT;2296;40.39;;3389;LP;0;235
Cook;POSTAL;1534;40.60;;2244;LP;0;45
Cook;PRE POLL;2378;39.12;;3700;LP;0;200
Cook;PROVISIONAL;311;46.84;;353;LP;0;48
Cowper;Aldavilla;424;37.49;4.49;707;NP;0;34
Cowper;Argents Hill;58;73.42;15.28;21;NP;0;1
Cowper;Bayldon;789;46.96;4.59;891;NP;0;45
Cowper;Beechwood;214;32.82;2.82;438;NP;0;18
Cowper;Bellbrook;60;43.48;-4.69;78;NP;0;8
Cowper;Bellimbopinni;43;31.62;-3.05;93;NP;0;4
Cowper;Bellingen;1044;56.49;11.76;804;NP;0;45
Cowper;Bellingen Hospital;178;62.68;17.33;106;NP;0;7
Cowper;Boambee;303;28.61;1.39;756;NP;0;27
Cowper;Bonville;244;32.88;2.87;498;NP;0;18
Cowper;Bostobrick;37;31.90;5.00;79;NP;0;3
Cowper;Bowraville;464;44.11;4.61;588;NP;0;41
Cowper;Coffs Harbour;426;39.78;2.37;645;NP;0;31
Cowper;Coffs Harbour East;778;51.08;10.78;745;NP;0;44
Cowper;Coffs Harbour Hospital;115;49.36;11.95;118;NP;0;5
Cowper;Coffs Harbour Jetty;475;39.62;5.09;724;NP;0;34
Cowper;Coffs Harbour Narranga;679;39.39;6.03;1045;NP;0;42
Cowper;Coffs Harbour South;724;42.84;6.50;966;NP;0;54
Cowper;Coffs Harbour St Augustines;477;39.07;1.79;744;NP;0;31
Cowper;Coffs Harbour West;1175;38.75;5.13;1857;NP;0;92
Cowper;Coramba;150;46.44;5.75;173;NP;0;12
Cowper;Crescent Head;436;52.72;6.34;391;NP;0;21
Cowper;Deervale;27;31.76;7.02;58;NP;0;2
Cowper;Dorrigo;339;32.60;5.59;701;NP;0;36
Cowper;Eungai Creek;138;44.37;-0.22;173;NP;0;6
Cowper;Frederickton;346;43.63;3.55;447;NP;0;18
Cowper;Gladstone;142;26.64;0.91;391;NP;0;19
Cowper;Gleniffer;103;55.68;9.87;82;NP;0;1
Cowper;Hat Head;113;43.63;-5.10;146;NP;0;2
Cowper;Hollisdale;31;31.96;6.96;66;NP;0;1
Cowper;Karangi;138;43.67;9.07;178;NP;0;4
Cowper;Kempsey;405;42.01;5.94;559;NP;0;38
Cowper;Kempsey East;314;35.64;6.35;567;NP;0;27
Cowper;Kempsey High;561;40.30;4.15;831;NP;0;49
Cowper;Kempsey Hospital;95;45.02;1.64;116;NP;0;4
Cowper;Kempsey South;450;48.54;0.41;477;NP;0;28
Cowper;Kempsey West;394;41.91;2.34;546;NP;0;39
Cowper;Kinchela;53;39.55;11.97;81;NP;0;2
Cowper;Korora;436;32.81;2.21;893;NP;0;36
Cowper;Kundabung;70;37.04;-10.89;119;NP;0;4
Cowper;Lowanna;60;47.62;7.16;66;NP;0;2
Cowper;Macksville;754;34.15;2.88;1454;NP;0;69
Cowper;Medlow;78;41.05;-2.02;112;NP;0;2
Cowper;Missabotti;48;48.98;0.59;50;NP;0;0
Cowper;Moonee Beach;321;41.53;7.31;452;NP;0;24
Cowper;Mullaway;540;50.66;3.89;526;NP;0;38
Cowper;Mylestom;214;52.58;8.03;193;NP;0;11
Cowper;Nambucca Heads;967;48.01;6.19;1047;NP;0;78
Cowper;Nana Glen;245;49.49;9.61;250;NP;0;12
Cowper;Newville;593;48.73;7.81;624;NP;0;27
Cowper;Pembrooke;53;32.92;16.61;108;NP;0;6
Cowper;Port Macquarie North Shore;131;41.99;5.90;181;NP;0;14
Cowper;Raleigh;107;43.85;3.24;137;NP;0;3
Cowper;Repton;92;56.10;11.61;72;NP;0;2
Cowper;Rollands Plains;37;26.62;5.41;102;NP;0;7
Cowper;Sandy Beach;805;53.03;5.75;713;NP;0;34
Cowper;Sawtell;1013;51.42;6.27;957;NP;0;57
Cowper;Scotts Head;265;51.76;2.89;247;NP;0;13
Cowper;Smithtown;178;43.52;5.60;231;NP;0;8
Cowper;South West Rocks;517;43.74;0.27;665;NP;0;51
Cowper;South West Rocks South;563;48.83;5.40;590;NP;0;55
Cowper;Special Hospital Team 1;69;37.10;1.38;117;NP;0;7
Cowper;Special Hospital Team 2;89;43.00;6.87;118;NP;0;9
Cowper;Stuarts Point;377;50.33;6.40;372;NP;0;33
Cowper;Sydney (Cowper);15;68.18;13.34;7;NP;0;0
Cowper;Telegraph Point;176;32.47;1.73;366;NP;0;11
Cowper;Thora;143;57.20;-4.28;107;NP;0;6
Cowper;Toormina;1189;46.35;7.59;1376;NP;0;71
Cowper;Ulong;43;46.24;18.05;50;NP;0;3
Cowper;Upper Orara;103;38.72;-2.43;163;NP;0;9
Cowper;Urunga;948;50.78;6.56;919;NP;0;62
Cowper;Utungun;40;27.97;7.04;103;NP;0;2
Cowper;Valla Beach;330;46.03;-1.26;387;NP;0;15
Cowper;Warrell Creek;32;16.00;3.32;168;NP;0;5
Cowper;Willawarrin;194;43.60;2.51;251;NP;0;22
Cowper;Woolgoolga;1164;48.36;5.66;1243;NP;0;74
Cowper;Yarras;23;26.14;5.94;65;NP;0;0
Cowper;ABSENT;2076;46.33;;2405;NP;0;116
Cowper;POSTAL;975;37.09;;1654;NP;0;35
Cowper;PRE POLL;2472;42.24;;3380;NP;0;106
Cowper;PROVISIONAL;515;55.74;;409;NP;0;36
Cunningham;Austinmer;667;69.62;8.75;291;LP;0;23
Cunningham;Balgownie;638;59.63;7.49;432;LP;0;31
Cunningham;Balgownie Central;1537;65.15;6.63;822;LP;0;75
Cunningham;Bellambi;1179;84.21;6.05;221;LP;0;56
Cunningham;Bulli;602;75.53;5.45;195;LP;0;24
Cunningham;Bulli Central;1688;76.28;7.15;525;LP;0;77
Cunningham;Bulli Hospital;142;76.76;-3.70;43;LP;0;7
Cunningham;Coledale;519;74.78;2.48;175;LP;0;30
Cunningham;Coniston;1278;76.76;2.79;387;LP;0;105
Cunningham;Corrimal;1770;75.22;7.46;583;LP;0;90
Cunningham;Corrimal East;2285;75.71;5.75;733;LP;0;116
Cunningham;Fairy Meadow;1452;72.89;6.44;540;LP;0;136
Cunningham;Fairy Meadow South;147;68.37;3.58;68;LP;0;6
Cunningham;Figtree (Cunningham);1669;60.38;4.87;1095;LP;0;80
Cunningham;Figtree Heights;640;56.79;6.06;487;LP;0;19
Cunningham;Gwynneville;876;69.86;9.19;378;LP;0;40
Cunningham;Keiraville;1488;60.32;7.97;979;LP;0;95
Cunningham;Lindsay Park;1381;60.17;6.75;914;LP;0;71
Cunningham;Mount Keira;513;58.56;6.52;363;LP;0;27
Cunningham;Mount Kembla;375;64.66;5.81;205;LP;0;15
Cunningham;Mount Ousley;1049;59.23;7.64;722;LP;0;62
Cunningham;Mount Saint Thomas;1111;63.89;6.79;628;LP;0;56
Cunningham;Reidtown;519;69.76;2.45;225;LP;0;41
Cunningham;Russell Vale;1000;76.57;9.88;306;LP;0;36
Cunningham;Scarborough;155;77.11;1.76;46;LP;0;6
Cunningham;Smith's Hill;1399;63.50;5.79;804;LP;0;88
Cunningham;Special Hospital Team 1;87;74.36;14.19;30;LP;0;7
Cunningham;Special Hospital Team 2;37;68.52;10.38;17;LP;0;0
Cunningham;Sydney (Cunningham);47;67.14;3.14;23;LP;0;3
Cunningham;Tarrawanna;1253;72.76;7.47;469;LP;0;71
Cunningham;Thirroul;1204;69.39;3.37;531;LP;0;24
Cunningham;Thirroul East;1020;70.78;4.58;421;LP;0;52
Cunningham;Towradgi;1063;75.50;5.04;345;LP;0;81
Cunningham;Towradgi East;309;64.92;3.16;167;LP;0;13
Cunningham;Unanderra (Cunningham);1197;70.87;6.52;492;LP;0;92
Cunningham;Unanderra Central (Cunningham);904;71.18;5.62;366;LP;0;56
Cunningham;Wollongong;1651;70.95;7.45;676;LP;0;128
Cunningham;Wollongong Central;788;71.57;4.49;313;LP;0;49
Cunningham;Wollongong Hospital;211;77.01;8.80;63;LP;0;12
Cunningham;Wollongong West;1028;65.31;2.07;546;LP;0;71
Cunningham;Wombarra;219;81.72;15.30;49;LP;0;15
Cunningham;Woonona;1027;73.25;5.17;375;LP;0;57
Cunningham;Woonona Central;924;71.19;6.72;374;LP;0;38
Cunningham;Woonona East;1108;69.42;4.31;488;LP;0;70
Cunningham;ABSENT;2936;64.93;;1586;LP;0;168
Cunningham;POSTAL;2523;64.04;;1417;LP;0;41
Cunningham;PRE POLL;2434;61.13;;1548;LP;0;81
Cunningham;PROVISIONAL;374;76.02;;118;LP;0;23
Dobell;Bateau Bay Central;308;46.04;8.50;361;LP;0;26
Dobell;Bateau Bay East;1032;54.52;2.97;861;LP;0;48
Dobell;Bateau Bay South;501;52.41;0.57;455;LP;0;25
Dobell;Bateau Bay West;222;65.88;-0.97;115;LP;0;12
Dobell;Berkeley Vale;1428;53.16;0.86;1258;LP;0;97
Dobell;Berkeley Vale North;606;51.97;2.83;560;LP;0;37
Dobell;Blue Haven;635;60.42;4.80;416;LP;0;27
Dobell;Charmhaven;697;58.97;3.69;485;LP;0;38
Dobell;Chittaway Bay;1267;54.47;0.65;1059;LP;0;70
Dobell;Chittaway Point;196;52.41;1.12;178;LP;0;11
Dobell;Dooralong;45;38.14;13.33;73;LP;0;4
Dobell;Erina Heights (Dobell);232;34.37;4.03;443;LP;0;15
Dobell;Forresters Beach;531;51.06;3.54;509;LP;0;39
Dobell;Gorokan;835;62.17;5.15;508;LP;0;62
Dobell;Gorokan North;1693;63.65;6.61;967;LP;0;118
Dobell;Holgate;154;35.98;1.73;274;LP;0;14
Dobell;Jilliby;131;37.22;2.07;221;LP;0;8
Dobell;Kanwal;1340;61.22;3.50;849;LP;0;55
Dobell;Killarney Vale;872;59.36;4.41;597;LP;0;45
Dobell;Killarney Vale South;1957;57.85;5.04;1426;LP;0;135
Dobell;Kulnura;126;40.51;10.69;185;LP;0;16
Dobell;Lake Haven;655;54.49;0.40;547;LP;0;38
Dobell;Lisarow;538;41.61;1.19;755;LP;0;57
Dobell;Long Jetty;929;57.27;3.66;693;LP;0;54
Dobell;Long Jetty East;611;54.95;3.16;501;LP;0;56
Dobell;Mardi;107;49.31;4.18;110;LP;0;8
Dobell;Matcham;73;24.33;1.43;227;LP;0;13
Dobell;Narara;701;49.68;-0.76;710;LP;0;30
Dobell;Niagara Park (Dobell);1181;50.80;2.33;1144;LP;0;66
Dobell;Ourimbah;741;43.31;4.14;970;LP;0;46
Dobell;San Remo (Dobell);251;63.71;8.56;143;LP;0;15
Dobell;Shelly Beach;1194;55.12;3.66;972;LP;0;65
Dobell;Special Hospital Team 1;120;50.21;-2.27;119;LP;0;3
Dobell;Special Hospital Team 2;224;54.50;6.60;187;LP;0;7
Dobell;Sydney (Dobell);26;59.09;5.39;18;LP;0;1
Dobell;Tacoma;249;53.90;3.01;213;LP;0;15
Dobell;Terrigal (Dobell);266;46.75;6.15;303;LP;0;23
Dobell;Terrigal Lagoon;360;42.35;1.41;490;LP;0;25
Dobell;The Entrance;1101;61.00;7.41;704;LP;0;72
Dobell;The Entrance North;366;58.19;3.82;263;LP;0;33
Dobell;Tuggerah;368;45.43;0.36;442;LP;0;25
Dobell;Tuggerawong;324;58.70;-0.05;228;LP;0;7
Dobell;Tumbi Umbi;410;48.35;2.93;438;LP;0;30
Dobell;Valley View;225;44.55;-2.85;280;LP;0;11
Dobell;Wamberal;911;42.67;2.00;1224;LP;0;63
Dobell;Wamberal North;296;38.85;5.12;466;LP;0;11
Dobell;Warnervale;545;55.33;5.13;440;LP;0;41
Dobell;Watanobbi;710;65.14;-0.55;380;LP;0;46
Dobell;Wyoming (Dobell);1224;50.14;2.98;1217;LP;0;82
Dobell;Wyoming Central;936;48.17;3.82;1007;LP;0;75
Dobell;Wyong;931;53.26;2.03;817;LP;0;74
Dobell;Wyong Creek;69;35.20;-2.67;127;LP;0;4
Dobell;Wyong East;356;56.42;7.94;275;LP;0;19
Dobell;Wyongah;515;57.80;1.58;376;LP;0;19
Dobell;Yarramalong;86;44.56;4.75;107;LP;0;9
Dobell;ABSENT;2699;54.47;;2256;LP;0;203
Dobell;POSTAL;1975;56.62;;1513;LP;0;19
Dobell;PRE POLL;3336;52.21;;3054;LP;0;169
Dobell;PROVISIONAL;563;63.47;;324;LP;0;30
Eden-Monaro;Adaminaby;110;34.37;5.20;210;LP;0;17
Eden-Monaro;Araluen;52;41.60;3.67;73;LP;0;8
Eden-Monaro;Batehaven;551;45.28;7.46;666;LP;0;38
Eden-Monaro;Batemans Bay;1167;48.95;5.55;1217;LP;0;103
Eden-Monaro;Bega;949;44.18;3.01;1199;LP;0;92
Eden-Monaro;Bega Central;423;44.90;4.48;519;LP;0;41
Eden-Monaro;Bemboka;160;40.82;6.34;232;LP;0;12
Eden-Monaro;Bermagui;708;54.13;8.13;600;LP;0;30
Eden-Monaro;Berridale;245;40.70;6.13;357;LP;0;15
Eden-Monaro;Bibbenluke;54;38.30;1.20;87;LP;0;3
Eden-Monaro;Bimbimbie;91;33.21;2.12;183;LP;0;16
Eden-Monaro;Bodalla;211;46.78;0.30;240;LP;0;19
Eden-Monaro;Bombala;455;44.61;7.77;565;LP;0;23
Eden-Monaro;Braidwood;507;47.16;5.86;568;LP;0;32
Eden-Monaro;Bredbo;89;43.63;0.56;115;LP;0;4
Eden-Monaro;Brogo;104;51.74;8.53;97;LP;0;0
Eden-Monaro;Broulee;444;58.73;6.18;312;LP;0;29
Eden-Monaro;Bungendore;759;52.56;5.74;685;LP;0;27
Eden-Monaro;Candelo;254;51.84;3.40;236;LP;0;22
Eden-Monaro;Captains Flat;167;69.58;4.58;73;LP;0;9
Eden-Monaro;Central Tilba;185;58.73;8.11;130;LP;0;5
Eden-Monaro;Cobargo;264;46.56;2.28;303;LP;0;22
Eden-Monaro;Cooma;833;51.26;5.39;792;LP;0;59
Eden-Monaro;Cooma Hospital;156;52.35;2.11;142;LP;0;6
Eden-Monaro;Cooma North;620;52.54;6.96;560;LP;0;45
Eden-Monaro;Cooma South;281;48.78;4.21;295;LP;0;35
Eden-Monaro;Dalgety;62;35.43;7.86;113;LP;0;7
Eden-Monaro;Dalmeny;543;45.94;3.60;639;LP;0;42
Eden-Monaro;Delegate;99;35.48;8.06;180;LP;0;9
Eden-Monaro;Eden;652;36.53;7.95;1133;LP;0;87
Eden-Monaro;Jerangle;17;30.91;12.39;38;LP;0;1
Eden-Monaro;Jerrabomberra;655;41.40;-1.95;927;LP;0;39
Eden-Monaro;Jindabyne;432;40.53;-0.66;634;LP;0;29
Eden-Monaro;Letchworth;170;65.89;6.70;88;LP;0;3
Eden-Monaro;Long Beach;140;46.98;-3.18;158;LP;0;5
Eden-Monaro;Majors Creek;52;55.32;-5.97;42;LP;0;5
Eden-Monaro;Malua Bay;352;40.65;3.47;514;LP;0;31
Eden-Monaro;Merimbula;678;38.11;5.53;1101;LP;0;60
Eden-Monaro;Michelago;63;37.95;0.62;103;LP;0;5
Eden-Monaro;Mogo;175;53.19;12.31;154;LP;0;7
Eden-Monaro;Moruya;1365;54.23;6.52;1152;LP;0;101
Eden-Monaro;Narooma;848;48.96;8.86;884;LP;0;61
Eden-Monaro;Nelligen;114;53.52;11.27;99;LP;0;5
Eden-Monaro;Nimmitabel;165;45.96;5.46;194;LP;0;9
Eden-Monaro;Numeralla;58;42.34;16.16;79;LP;0;3
Eden-Monaro;Pambula;570;45.82;11.00;674;LP;0;36
Eden-Monaro;Perisher Valley;53;39.55;-2.55;81;LP;0;3
Eden-Monaro;Quaama;177;58.22;8.38;127;LP;0;7
Eden-Monaro;Queanbeyan;1076;58.86;5.52;752;LP;0;71
Eden-Monaro;Queanbeyan Central;962;58.84;4.95;673;LP;0;66
Eden-Monaro;Queanbeyan East;889;55.84;3.81;703;LP;0;64
Eden-Monaro;Queanbeyan High;860;64.91;6.35;465;LP;0;69
Eden-Monaro;Queanbeyan Hospital;394;64.27;10.11;219;LP;0;24
Eden-Monaro;Queanbeyan North;558;62.21;8.22;339;LP;0;57
Eden-Monaro;Queanbeyan South;1887;66.44;1.87;953;LP;0;119
Eden-Monaro;Queanbeyan West;886;62.35;7.32;535;LP;0;87
Eden-Monaro;South Durras;110;55.56;3.50;88;LP;0;3
Eden-Monaro;Special Hospital Team 1;41;49.40;-2.37;42;LP;0;5
Eden-Monaro;Special Hospital Team 2;22;40.74;13.08;32;LP;0;21
Eden-Monaro;Special Hospital Team 3;26;50.00;14.71;26;LP;0;1
Eden-Monaro;Special Hospital Team 4;88;44.67;2.52;109;LP;0;8
Eden-Monaro;Sunshine Bay;807;43.88;8.06;1032;LP;0;64
Eden-Monaro;Sutton (Eden-Monaro);57;44.88;5.09;70;LP;0;1
Eden-Monaro;Sydney (Eden-Monaro);15;41.67;-27.72;21;LP;0;0
Eden-Monaro;Tanja;102;79.69;5.75;26;LP;0;1
Eden-Monaro;Tathra;699;50.47;2.32;686;LP;0;30
Eden-Monaro;Thredbo;39;31.20;-10.97;86;LP;0;1
Eden-Monaro;Tomakin;348;58.49;13.00;247;LP;0;14
Eden-Monaro;Towamba;67;56.30;11.22;52;LP;0;1
Eden-Monaro;Tura Beach;393;37.08;9.07;667;LP;0;28
Eden-Monaro;Tuross Head;615;48.39;4.51;656;LP;0;32
Eden-Monaro;Wallaga Lake Koori Village;31;96.87;7.69;1;LP;0;2
Eden-Monaro;Wamboin;223;47.15;7.29;250;LP;0;10
Eden-Monaro;Wolumla;175;42.37;4.22;238;LP;0;16
Eden-Monaro;Wyndham;138;54.98;0.89;113;LP;0;12
Eden-Monaro;ABSENT;1583;48.56;;1677;LP;0;100
Eden-Monaro;POSTAL;1996;42.96;;2650;LP;0;63
Eden-Monaro;PRE POLL;3462;50.81;;3351;LP;0;151
Eden-Monaro;PROVISIONAL;632;61.66;;393;LP;0;37
Farrer;Albury;968;43.41;6.55;1262;NP;0;71
Farrer;Albury East;425;44.93;12.49;521;NP;0;40
Farrer;Albury High School;793;36.24;4.86;1395;NP;0;84
Farrer;Albury Mercy Hospital;80;41.67;15.50;112;NP;0;4
Farrer;Albury North;762;43.92;8.89;973;NP;0;100
Farrer;Albury South;409;41.65;10.68;573;NP;0;40
Farrer;Albury West;555;32.94;2.96;1130;NP;0;66
Farrer;Balldale;24;22.86;6.33;81;NP;0;4
Farrer;Balranald;375;45.34;5.92;452;NP;0;65
Farrer;Barham;248;24.70;6.20;756;NP;0;47
Farrer;Barooga;266;33.97;9.63;517;NP;0;47
Farrer;Berrigan;222;25.06;6.16;664;NP;0;29
Farrer;Blighty;16;9.04;5.32;161;NP;0;6
Farrer;Boree Creek;30;21.43;6.64;110;NP;0;5
Farrer;Brocklesby;26;20.97;4.44;98;NP;0;5
Farrer;Bunnaloo;7;6.54;-2.63;100;NP;0;4
Farrer;Buronga;269;34.98;12.07;500;NP;0;39
Farrer;Burrumbuttock;31;17.42;4.53;147;NP;0;5
Farrer;Caldwell;2;3.77;;51;NP;0;0
Farrer;Carabost;18;38.30;0.20;29;NP;0;0
Farrer;Conargo;16;14.81;-0.23;92;NP;0;1
Farrer;Cookardinia;12;19.35;9.98;50;NP;0;0
Farrer;Corowa;676;38.32;10.55;1088;NP;0;69
Farrer;Corowa Hospital;315;34.09;-0.07;609;NP;0;46
Farrer;Corowa South;240;39.60;5.33;366;NP;0;16
Farrer;Culcairn;313;37.76;3.96;516;NP;0;17
Farrer;Curlwaa;54;37.76;19.58;89;NP;0;10
Farrer;Dareton;312;41.66;16.46;437;NP;0;48
Farrer;Daysdale;20;20.00;13.97;80;NP;0;4
Farrer;Deniliquin;373;31.66;7.18;805;NP;0;60
Farrer;Deniliquin Hospital;122;35.88;1.18;218;NP;0;13
Farrer;Deniliquin North;310;29.41;5.79;744;NP;0;56
Farrer;Deniliquin South;294;32.96;5.03;598;NP;0;41
Farrer;Deniliquin West;525;38.29;4.09;846;NP;0;87
Farrer;Emery;11;6.29;3.12;164;NP;0;2
Farrer;Euston;123;32.63;6.10;254;NP;0;33
Farrer;Finley;315;21.20;3.61;1171;NP;0;81
Farrer;Gerogery;77;35.16;13.12;142;NP;0;5
Farrer;Glenroy;799;42.57;5.43;1078;NP;0;71
Farrer;Gol Gol;142;32.05;13.25;301;NP;0;28
Farrer;Hatfield;3;8.82;0.49;31;NP;0;0
Farrer;Henty;209;31.38;5.59;457;NP;0;33
Farrer;Holbrook;384;35.39;5.95;701;NP;0;61
Farrer;Howlong;573;44.84;10.45;705;NP;0;35
Farrer;Hume;588;42.33;8.70;801;NP;0;47
Farrer;Jerilderie;221;31.84;5.74;473;NP;0;35
Farrer;Jindera;274;31.90;9.38;585;NP;0;29
Farrer;Jingellic;37;28.46;8.84;93;NP;0;8
Farrer;Khancoban;135;44.85;8.72;166;NP;0;12
Farrer;Koraleigh;55;23.40;7.73;180;NP;0;13
Farrer;Kyalite;9;14.75;-1.66;52;NP;0;1
Farrer;Lalalty;10;12.05;0.94;73;NP;0;1
Farrer;Lavington;1275;44.29;7.08;1604;NP;0;176
Farrer;Lavington East;820;43.66;6.29;1058;NP;0;82
Farrer;Lockhart;188;28.19;3.05;479;NP;0;30
Farrer;Logie Brae;5;6.67;-3.01;70;NP;0;1
Farrer;Lowesdale;14;13.59;3.30;89;NP;0;2
Farrer;Mathoura;246;45.14;7.60;299;NP;0;47
Farrer;Mayrung;11;10.19;0.09;97;NP;0;3
Farrer;Moama;651;33.57;7.24;1288;NP;0;95
Farrer;Morundah;15;27.27;11.76;40;NP;0;2
Farrer;Morven;21;28.00;12.71;54;NP;0;2
Farrer;Moulamein;137;32.39;7.39;286;NP;0;36
Farrer;Mullengandra;29;21.64;4.98;105;NP;0;4
Farrer;Mulwala;459;38.60;4.92;730;NP;0;43
Farrer;Murray Downs;38;19.19;6.39;160;NP;0;6
Farrer;Oaklands;60;24.49;8.57;185;NP;0;9
Farrer;Pomona;34;38.20;25.94;55;NP;0;8
Farrer;Pooncarie;33;24.44;18.06;102;NP;0;14
Farrer;Pretty Pine;15;17.05;7.43;73;NP;0;4
Farrer;Rand;27;14.14;2.92;164;NP;0;2
Farrer;Rennie;9;11.54;9.95;69;NP;0;2
Farrer;Rosewood;32;23.19;9.46;106;NP;0;9
Farrer;Special Hospital Team 1;11;22.92;-4.07;37;NP;0;4
Farrer;Special Hospital Team 2;24;30.00;6.77;56;NP;0;1
Farrer;Special Hospital Team 3;10;26.32;-29.24;28;NP;0;0
Farrer;Special Hospital Team 4;2;12.50;-7.50;14;NP;0;1
Farrer;Special Hospital Team 5;7;25.93;5.93;20;NP;0;0
Farrer;Springdale Heights;243;44.51;8.91;303;NP;0;27
Farrer;St Marks;558;46.46;8.34;643;NP;0;40
Farrer;Sydney (Farrer);4;44.44;-5.56;5;NP;0;0
Farrer;Table Top;49;21.03;1.61;184;NP;0;5
Farrer;The Retreat;3;3.33;-0.45;87;NP;0;4
Farrer;Thurgoona;578;37.98;5.00;944;NP;0;48
Farrer;Tocumwal;372;32.57;6.06;770;NP;0;50
Farrer;Tooleybuc;67;27.80;8.77;174;NP;0;12
Farrer;Tooma;12;10.17;4.01;106;NP;0;2
Farrer;Tumbarumba;573;46.21;7.55;667;NP;0;55
Farrer;Urana;138;46.78;9.94;157;NP;0;17
Farrer;Urangeline;5;6.41;1.93;73;NP;0;1
Farrer;Wakool;52;15.29;3.66;288;NP;0;5
Farrer;Walbundrie;21;10.77;3.08;174;NP;0;8
