Division;Polling Place;ALP TPP Vote;ALP TPP Pc;ALP Swing;Coalition TPP Vote;Coalition Party;TPP Exhausted;Informal Vote
Ballarat;Redan North;370;56.23;-2.50;288;LP;1;15
Ballarat;Ross Creek;187;40.74;-7.05;272;LP;1;8
Ballarat;Sebastopol;1736;54.40;-4.75;1455;LP;8;78
Ballarat;Smeaton;49;25.13;-3.96;146;LP;0;5
Ballarat;Soldiers Hill;557;50.45;-2.38;547;LP;2;24
Ballarat;Special Hospital Team 1;53;37.86;;87;LP;0;3
Ballarat;Special Hospital Team 2;34;34.00;;66;LP;0;0
Ballarat;Special Hospital Team 3;42;40.00;;63;LP;0;1
Ballarat;Special Hospital Team 4;61;37.65;;101;LP;0;2
Ballarat;Springbank;60;34.09;3.40;116;LP;0;1
Ballarat;Stawell;564;43.55;-3.12;731;LP;3;37
Ballarat;Stawell District Hospital;250;42.30;-2.59;341;LP;1;16
Ballarat;Stawell West;925;43.61;-4.05;1196;LP;8;69
Ballarat;Talbot;262;49.43;-2.21;268;LP;0;17
Ballarat;The Stockade;448;47.26;-4.94;500;LP;1;15
Ballarat;Warrenheip;250;38.17;-1.07;405;LP;3;11
Ballarat;Waubra;77;28.52;-2.61;193;LP;1;2
Ballarat;Wendouree;891;41.02;-3.82;1281;LP;2;51
Ballarat;Wendouree East;658;47.96;-0.81;714;LP;4;25
Ballarat;Wendouree North;1387;49.36;-0.40;1423;LP;3;57
Ballarat;Wendouree West;976;71.82;-1.38;383;LP;3;73
Ballarat;Yandoit;48;34.53;-2.05;91;LP;0;2
Ballarat;ABSENT;1580;46.36;;1828;LP;24;93
Ballarat;POSTAL;1319;41.77;;1839;LP;6;39
Ballarat;PRE POLL;1116;44.52;;1391;LP;10;40
Ballarat;PROVISIONAL;369;60.00;;246;LP;4;20
Batman;Alphington;846;67.46;-1.39;408;LP;31;34
Batman;Alphington North;948;69.40;-0.52;418;LP;22;55
Batman;Bell;1398;72.77;1.04;523;LP;11;101
Batman;Boldrewood;1344;70.77;-3.61;555;LP;17;93
Batman;Burbank;790;74.88;-3.78;265;LP;5;85
Batman;Croxton;1326;75.90;-2.14;421;LP;38;102
Batman;Faircote;558;70.81;0.77;230;LP;7;52
Batman;Fairfield;1474;73.74;0.22;525;LP;34;77
Batman;Fairfield North;1041;68.94;-2.58;469;LP;38;92
Batman;Keon Park;674;73.50;-3.88;243;LP;4;55
Batman;Kingsbury;1199;65.34;-4.67;636;LP;12;72
Batman;Melbourne (Batman);56;61.54;-38.46;35;LP;3;3
Batman;Merrilands;1927;73.61;-3.27;691;LP;10;161
Batman;Murray;866;68.14;-3.37;405;LP;2;72
Batman;Newlands;1027;71.97;-2.88;400;LP;8;79
Batman;Northcote;2329;74.91;-2.23;780;LP;63;160
Batman;Northcote North;887;73.00;-4.24;328;LP;16;81
Batman;Northcote South;1596;75.43;-3.67;520;LP;47;78
Batman;Northcote West;688;75.36;-1.86;225;LP;19;24
Batman;Oakhill;775;64.32;-9.87;430;LP;6;62
Batman;Preston;885;72.60;-2.80;334;LP;9;96
Batman;Preston East;1704;73.01;-2.90;630;LP;13;150
Batman;Preston North;575;74.19;-2.61;200;LP;2;55
Batman;Preston North East;1335;80.57;-2.62;322;LP;4;72
