2004 Federal Election House of Representatives Two Candidate Preferred By Candidate By Polling Place [12246 8/11/2005 11:09:18 PM]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,SittingMemberFl,PartyAb,PartyNm,OrdinaryVotes,Swing
WA,237,Cowan,7574,Greenwood East,14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,479,-3.98
WA,237,Cowan,7574,Greenwood East,14967,SIMPKINS,Luke,7,,LP,Liberal,347,3.98
WA,237,Cowan,7575,Greenwood West,14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,836,-4.36
WA,237,Cowan,7575,Greenwood West,14967,SIMPKINS,Luke,7,,LP,Liberal,865,4.36
WA,237,Cowan,7578,Kingsley,14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,1535,-5.22
WA,237,Cowan,7578,Kingsley,14967,SIMPKINS,Luke,7,,LP,Liberal,2051,5.22
WA,237,Cowan,11912,Kingsley East,14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,686,-2.33
WA,237,Cowan,11912,Kingsley East,14967,SIMPKINS,Luke,7,,LP,Liberal,861,2.33
WA,237,Cowan,7579,Kingsley South,14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,1083,-1.57
WA,237,Cowan,7579,Kingsley South,14967,SIMPKINS,Luke,7,,LP,Liberal,1284,1.57
WA,237,Cowan,7580,Koondoola,14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,1277,-4.1
WA,237,Cowan,7580,Koondoola,14967,SIMPKINS,Luke,7,,LP,Liberal,506,4.1
WA,237,Cowan,32813,Landsdale,14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,1179,-6.53
WA,237,Cowan,32813,Landsdale,14967,SIMPKINS,Luke,7,,LP,Liberal,1475,6.53
WA,237,Cowan,11593,Marangaroo,14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,1477,-3.45
WA,237,Cowan,11593,Marangaroo,14967,SIMPKINS,Luke,7,,LP,Liberal,937,3.45
WA,237,Cowan,11633,Marangaroo Central,14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,1657,-5.24
WA,237,Cowan,11633,Marangaroo Central,14967,SIMPKINS,Luke,7,,LP,Liberal,983,5.24
WA,237,Cowan,8157,Noranda,14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,904,-6.03
WA,237,Cowan,8157,Noranda,14967,SIMPKINS,Luke,7,,LP,Liberal,956,6.03
WA,237,Cowan,8158,Noranda West (Cowan),14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,371,-1.69
WA,237,Cowan,8158,Noranda West (Cowan),14967,SIMPKINS,Luke,7,,LP,Liberal,461,1.69
WA,237,Cowan,13966,Perth (Cowan),14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,59,1.27
WA,237,Cowan,13966,Perth (Cowan),14967,SIMPKINS,Luke,7,,LP,Liberal,46,-1.27
WA,237,Cowan,32280,Rottnest (Cowan),14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,9,-11.11
WA,237,Cowan,32280,Rottnest (Cowan),14967,SIMPKINS,Luke,7,,LP,Liberal,15,11.11
WA,237,Cowan,36412,Sinagra,14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,334,-3.62
WA,237,Cowan,36412,Sinagra,14967,SIMPKINS,Luke,7,,LP,Liberal,379,3.62
WA,237,Cowan,34080,Special Hospital Team 1,14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,47,-8.39
WA,237,Cowan,34080,Special Hospital Team 1,14967,SIMPKINS,Luke,7,,LP,Liberal,97,8.39
WA,237,Cowan,34122,Tapping,14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,686,-7.69
WA,237,Cowan,34122,Tapping,14967,SIMPKINS,Luke,7,,LP,Liberal,1041,7.69
WA,237,Cowan,7966,Wanneroo,14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,1880,-1.34
WA,237,Cowan,7966,Wanneroo,14967,SIMPKINS,Luke,7,,LP,Liberal,1925,1.34
WA,237,Cowan,7967,Wanneroo East,14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,1458,-4.22
WA,237,Cowan,7967,Wanneroo East,14967,SIMPKINS,Luke,7,,LP,Liberal,1727,4.22
WA,237,Cowan,34099,Wanneroo West,14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,252,-9.92
WA,237,Cowan,34099,Wanneroo West,14967,SIMPKINS,Luke,7,,LP,Liberal,378,9.92
WA,237,Cowan,7588,Warwick,14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,493,-4.93
WA,237,Cowan,7588,Warwick,14967,SIMPKINS,Luke,7,,LP,Liberal,513,4.93
WA,237,Cowan,32812,Warwick West,14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,521,-1.17
WA,237,Cowan,32812,Warwick West,14967,SIMPKINS,Luke,7,,LP,Liberal,577,1.17
WA,237,Cowan,7969,Woodvale,14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,937,-4.27
WA,237,Cowan,7969,Woodvale,14967,SIMPKINS,Luke,7,,LP,Liberal,1384,4.27
WA,237,Cowan,11632,Woodvale North,14558,EDWARDS,Graham,6,#,ALP,Australian Labor Party,1355,-5.02
WA,237,Cowan,11632,Woodvale North,14967,SIMPKINS,Luke,7,,LP,Liberal,1982,5.02
WA,238,Curtin,7602,Churchlands,14950,BISHOP,Julie,1,#,LP,Liberal,782,1.54
WA,238,Curtin,7602,Churchlands,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,304,-1.54
WA,238,Curtin,7591,City Beach,14950,BISHOP,Julie,1,#,LP,Liberal,1347,-0.99
WA,238,Curtin,7591,City Beach,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,473,0.99
WA,238,Curtin,7592,City Beach North,14950,BISHOP,Julie,1,#,LP,Liberal,1170,0.37
WA,238,Curtin,7592,City Beach North,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,334,-0.37
WA,238,Curtin,7593,Claremont,14950,BISHOP,Julie,1,#,LP,Liberal,1941,0.87
WA,238,Curtin,7593,Claremont,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,719,-0.87
WA,238,Curtin,7623,Claremont East,14950,BISHOP,Julie,1,#,LP,Liberal,502,-0.38
WA,238,Curtin,7623,Claremont East,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,267,0.38
WA,238,Curtin,7594,Cottesloe,14950,BISHOP,Julie,1,#,LP,Liberal,1692,0.97
WA,238,Curtin,7594,Cottesloe,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,683,-0.97
WA,238,Curtin,7595,Cottesloe East,14950,BISHOP,Julie,1,#,LP,Liberal,1304,-1.71
WA,238,Curtin,7595,Cottesloe East,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,597,1.71
WA,238,Curtin,7597,Cottesloe South,14950,BISHOP,Julie,1,#,LP,Liberal,783,-0.54
WA,238,Curtin,7597,Cottesloe South,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,249,0.54
WA,238,Curtin,7598,Dalkeith,14950,BISHOP,Julie,1,#,LP,Liberal,1751,0.18
WA,238,Curtin,7598,Dalkeith,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,442,-0.18
WA,238,Curtin,32458,Doubleview (Curtin),14950,BISHOP,Julie,1,#,LP,Liberal,384,2.57
WA,238,Curtin,32458,Doubleview (Curtin),14557,KRUSE,Bill,2,,ALP,Australian Labor Party,189,-2.57
WA,238,Curtin,7600,Floreat,14950,BISHOP,Julie,1,#,LP,Liberal,1510,0.57
WA,238,Curtin,7600,Floreat,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,589,-0.57
WA,238,Curtin,7601,Floreat East,14950,BISHOP,Julie,1,#,LP,Liberal,1001,1.16
WA,238,Curtin,7601,Floreat East,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,453,-1.16
WA,238,Curtin,7606,Graylands,14950,BISHOP,Julie,1,#,LP,Liberal,1699,0.29
WA,238,Curtin,7606,Graylands,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,755,-0.29
WA,238,Curtin,7607,Jolimont,14950,BISHOP,Julie,1,#,LP,Liberal,820,2.17
WA,238,Curtin,7607,Jolimont,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,495,-2.17
WA,238,Curtin,7608,Joondanna,14950,BISHOP,Julie,1,#,LP,Liberal,834,7.89
WA,238,Curtin,7608,Joondanna,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,636,-7.89
WA,238,Curtin,7610,King Edward Memorial Hospital,14950,BISHOP,Julie,1,#,LP,Liberal,264,1.53
WA,238,Curtin,7610,King Edward Memorial Hospital,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,191,-1.53
WA,238,Curtin,7611,Leederville,14950,BISHOP,Julie,1,#,LP,Liberal,533,0.04
WA,238,Curtin,7611,Leederville,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,551,-0.04
WA,238,Curtin,7612,Leederville North,14950,BISHOP,Julie,1,#,LP,Liberal,599,2.67
WA,238,Curtin,7612,Leederville North,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,605,-2.67
WA,238,Curtin,7613,Leederville West,14950,BISHOP,Julie,1,#,LP,Liberal,1000,-2.39
WA,238,Curtin,7613,Leederville West,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,804,2.39
WA,238,Curtin,7614,Mosman Park,14950,BISHOP,Julie,1,#,LP,Liberal,1420,0.48
WA,238,Curtin,7614,Mosman Park,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,1027,-0.48
WA,238,Curtin,7615,Mosman Park South,14950,BISHOP,Julie,1,#,LP,Liberal,327,5.5
WA,238,Curtin,7615,Mosman Park South,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,121,-5.5
WA,238,Curtin,7616,Mount Hawthorn,14950,BISHOP,Julie,1,#,LP,Liberal,858,6.12
WA,238,Curtin,7616,Mount Hawthorn,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,789,-6.12
WA,238,Curtin,7617,Mount Hawthorn East,14950,BISHOP,Julie,1,#,LP,Liberal,590,4.06
WA,238,Curtin,7617,Mount Hawthorn East,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,533,-4.06
WA,238,Curtin,7618,Mount Hawthorn West,14950,BISHOP,Julie,1,#,LP,Liberal,439,5.13
WA,238,Curtin,7618,Mount Hawthorn West,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,359,-5.13
WA,238,Curtin,7619,Nedlands Central,14950,BISHOP,Julie,1,#,LP,Liberal,272,1.91
WA,238,Curtin,7619,Nedlands Central,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,252,-1.91
WA,238,Curtin,7620,Nedlands East,14950,BISHOP,Julie,1,#,LP,Liberal,665,-2.04
WA,238,Curtin,7620,Nedlands East,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,279,2.04
WA,238,Curtin,7621,Nedlands North,14950,BISHOP,Julie,1,#,LP,Liberal,811,0.05
WA,238,Curtin,7621,Nedlands North,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,513,-0.05
WA,238,Curtin,7622,Nedlands South,14950,BISHOP,Julie,1,#,LP,Liberal,1200,-2.71
WA,238,Curtin,7622,Nedlands South,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,688,2.71
WA,238,Curtin,7624,Peppermint Grove,14950,BISHOP,Julie,1,#,LP,Liberal,244,1.91
WA,238,Curtin,7624,Peppermint Grove,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,46,-1.91
WA,238,Curtin,13968,Perth (Curtin),14950,BISHOP,Julie,1,#,LP,Liberal,150,7.55
WA,238,Curtin,13968,Perth (Curtin),14557,KRUSE,Bill,2,,ALP,Australian Labor Party,128,-7.55
WA,238,Curtin,32188,Rottnest (Curtin),14950,BISHOP,Julie,1,#,LP,Liberal,105,-6.21
WA,238,Curtin,32188,Rottnest (Curtin),14557,KRUSE,Bill,2,,ALP,Australian Labor Party,55,6.22
WA,238,Curtin,7627,Shenton Park East,14950,BISHOP,Julie,1,#,LP,Liberal,422,2.15
WA,238,Curtin,7627,Shenton Park East,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,342,-2.15
WA,238,Curtin,7628,Shenton Park West,14950,BISHOP,Julie,1,#,LP,Liberal,771,-0.29
WA,238,Curtin,7628,Shenton Park West,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,693,0.29
WA,238,Curtin,7604,Sir Charles Gairdner Hospital,14950,BISHOP,Julie,1,#,LP,Liberal,98,-0.81
WA,238,Curtin,7604,Sir Charles Gairdner Hospital,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,81,0.81
WA,238,Curtin,34083,Special Hospital Team 1,14950,BISHOP,Julie,1,#,LP,Liberal,69,9.33
WA,238,Curtin,34083,Special Hospital Team 1,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,11,-9.33
WA,238,Curtin,34197,Special Hospital Team 2,14950,BISHOP,Julie,1,#,LP,Liberal,105,-7.64
WA,238,Curtin,34197,Special Hospital Team 2,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,46,7.64
WA,238,Curtin,34199,Special Hospital Team 3,14950,BISHOP,Julie,1,#,LP,Liberal,107,5.32
WA,238,Curtin,34199,Special Hospital Team 3,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,23,-5.32
WA,238,Curtin,34200,Special Hospital Team 4,14950,BISHOP,Julie,1,#,LP,Liberal,307,3.66
WA,238,Curtin,34200,Special Hospital Team 4,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,73,-3.66
WA,238,Curtin,34201,Special Hospital Team 5,14950,BISHOP,Julie,1,#,LP,Liberal,5,22.95
WA,238,Curtin,34201,Special Hospital Team 5,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,0,-22.95
WA,238,Curtin,34202,Special Hospital Team 6,14950,BISHOP,Julie,1,#,LP,Liberal,186,-2.45
WA,238,Curtin,34202,Special Hospital Team 6,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,63,2.45
WA,238,Curtin,34203,Special Hospital Team 7,14950,BISHOP,Julie,1,#,LP,Liberal,5,-15.05
WA,238,Curtin,34203,Special Hospital Team 7,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,3,15.05
WA,238,Curtin,7629,Subiaco,14950,BISHOP,Julie,1,#,LP,Liberal,1465,1.36
WA,238,Curtin,7629,Subiaco,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,1023,-1.36
WA,238,Curtin,7631,Subiaco North,14950,BISHOP,Julie,1,#,LP,Liberal,235,-3.3
WA,238,Curtin,7631,Subiaco North,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,223,3.3
WA,238,Curtin,7633,Swanbourne,14950,BISHOP,Julie,1,#,LP,Liberal,1065,0.15
WA,238,Curtin,7633,Swanbourne,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,447,-0.15
WA,238,Curtin,34123,Tuart Hill (Curtin),14950,BISHOP,Julie,1,#,LP,Liberal,151,6.21
WA,238,Curtin,34123,Tuart Hill (Curtin),14557,KRUSE,Bill,2,,ALP,Australian Labor Party,112,-6.21
WA,238,Curtin,7634,Wembley Central,14950,BISHOP,Julie,1,#,LP,Liberal,513,-1.16
WA,238,Curtin,7634,Wembley Central,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,262,1.16
WA,238,Curtin,8199,Wembley Downs (Curtin),14950,BISHOP,Julie,1,#,LP,Liberal,1538,0.44
WA,238,Curtin,8199,Wembley Downs (Curtin),14557,KRUSE,Bill,2,,ALP,Australian Labor Party,702,-0.44
WA,238,Curtin,7635,Wembley North,14950,BISHOP,Julie,1,#,LP,Liberal,932,1.65
WA,238,Curtin,7635,Wembley North,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,766,-1.65
WA,238,Curtin,7636,Wembley South,14950,BISHOP,Julie,1,#,LP,Liberal,553,-0.45
WA,238,Curtin,7636,Wembley South,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,305,0.45
WA,238,Curtin,7637,Wembley West,14950,BISHOP,Julie,1,#,LP,Liberal,1340,2.53
WA,238,Curtin,7637,Wembley West,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,831,-2.53
WA,238,Curtin,8144,West Perth (Curtin),14950,BISHOP,Julie,1,#,LP,Liberal,239,-0.55
WA,238,Curtin,8144,West Perth (Curtin),14557,KRUSE,Bill,2,,ALP,Australian Labor Party,288,0.55
WA,238,Curtin,8165,West Perth Central,14950,BISHOP,Julie,1,#,LP,Liberal,225,-2.67
WA,238,Curtin,8165,West Perth Central,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,131,2.67
WA,238,Curtin,8200,Woodlands,14950,BISHOP,Julie,1,#,LP,Liberal,1392,2.5
WA,238,Curtin,8200,Woodlands,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,611,-2.5
WA,238,Curtin,8201,Woodlands North,14950,BISHOP,Julie,1,#,LP,Liberal,558,0.48
WA,238,Curtin,8201,Woodlands North,14557,KRUSE,Bill,2,,ALP,Australian Labor Party,305,-0.48
WA,239,Forrest,7644,Acton Park,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,32,2.01
WA,239,Forrest,7644,Acton Park,14959,PROSSER,Geoff,8,#,LP,Liberal,111,-2.01
WA,239,Forrest,7648,Alexandra Bridge,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,20,0.32
WA,239,Forrest,7648,Alexandra Bridge,14959,PROSSER,Geoff,8,#,LP,Liberal,103,-0.32
WA,239,Forrest,7649,Allanson,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,152,-7.58
WA,239,Forrest,7649,Allanson,14959,PROSSER,Geoff,8,#,LP,Liberal,133,7.58
WA,239,Forrest,7650,Augusta,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,278,3.17
WA,239,Forrest,7650,Augusta,14959,PROSSER,Geoff,8,#,LP,Liberal,527,-3.17
WA,239,Forrest,7651,Australind,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,1053,-2.4
WA,239,Forrest,7651,Australind,14959,PROSSER,Geoff,8,#,LP,Liberal,1785,2.4
WA,239,Forrest,34112,Australind East,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,130,-6.23
WA,239,Forrest,34112,Australind East,14959,PROSSER,Geoff,8,#,LP,Liberal,256,6.23
WA,239,Forrest,32576,Australind North,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,198,-2.56
WA,239,Forrest,32576,Australind North,14959,PROSSER,Geoff,8,#,LP,Liberal,283,2.56
WA,239,Forrest,7652,Balingup,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,158,4.27
WA,239,Forrest,7652,Balingup,14959,PROSSER,Geoff,8,#,LP,Liberal,171,-4.27
WA,239,Forrest,7475,Binningup,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,178,-1.43
WA,239,Forrest,7475,Binningup,14959,PROSSER,Geoff,8,#,LP,Liberal,341,1.43
WA,239,Forrest,7655,Boyanup,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,226,-5.06
WA,239,Forrest,7655,Boyanup,14959,PROSSER,Geoff,8,#,LP,Liberal,423,5.06
WA,239,Forrest,7657,Bridgetown,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,607,-4.81
WA,239,Forrest,7657,Bridgetown,14959,PROSSER,Geoff,8,#,LP,Liberal,899,4.81
WA,239,Forrest,7658,Brookhampton,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,24,0.03
WA,239,Forrest,7658,Brookhampton,14959,PROSSER,Geoff,8,#,LP,Liberal,94,-0.03
WA,239,Forrest,7476,Brunswick,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,226,0.11
WA,239,Forrest,7476,Brunswick,14959,PROSSER,Geoff,8,#,LP,Liberal,448,-0.11
WA,239,Forrest,7660,Bunbury,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,510,-2.26
WA,239,Forrest,7660,Bunbury,14959,PROSSER,Geoff,8,#,LP,Liberal,741,2.26
WA,239,Forrest,7661,Bunbury Central,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,411,-0.97
WA,239,Forrest,7661,Bunbury Central,14959,PROSSER,Geoff,8,#,LP,Liberal,626,0.97
WA,239,Forrest,7662,Bunbury East,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,823,-2.85
WA,239,Forrest,7662,Bunbury East,14959,PROSSER,Geoff,8,#,LP,Liberal,1124,2.85
WA,239,Forrest,7665,Burekup,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,133,0.7
WA,239,Forrest,7665,Burekup,14959,PROSSER,Geoff,8,#,LP,Liberal,251,-0.7
WA,239,Forrest,7666,Busselton,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,574,-2.7
WA,239,Forrest,7666,Busselton,14959,PROSSER,Geoff,8,#,LP,Liberal,1093,2.7
WA,239,Forrest,32928,Busselton East,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,442,-3.61
WA,239,Forrest,32928,Busselton East,14959,PROSSER,Geoff,8,#,LP,Liberal,1006,3.61
WA,239,Forrest,34114,Busselton South,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,591,-2.54
WA,239,Forrest,34114,Busselton South,14959,PROSSER,Geoff,8,#,LP,Liberal,1095,2.54
WA,239,Forrest,7667,Busselton West,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,887,-2.41
WA,239,Forrest,7667,Busselton West,14959,PROSSER,Geoff,8,#,LP,Liberal,1746,2.41
WA,239,Forrest,7668,Capel,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,500,-3.83
WA,239,Forrest,7668,Capel,14959,PROSSER,Geoff,8,#,LP,Liberal,809,3.83
WA,239,Forrest,8852,Carbunup River,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,74,-3.62
WA,239,Forrest,8852,Carbunup River,14959,PROSSER,Geoff,8,#,LP,Liberal,216,3.62
WA,239,Forrest,7669,Carey Park,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,987,-5.49
WA,239,Forrest,7669,Carey Park,14959,PROSSER,Geoff,8,#,LP,Liberal,934,5.49
WA,239,Forrest,7670,Carey Park South,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,527,-2.91
WA,239,Forrest,7670,Carey Park South,14959,PROSSER,Geoff,8,#,LP,Liberal,534,2.91
WA,239,Forrest,11899,Clifton Park,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,257,0.99
WA,239,Forrest,11899,Clifton Park,14959,PROSSER,Geoff,8,#,LP,Liberal,382,-0.99
WA,239,Forrest,7673,Collie,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,431,-3.77
WA,239,Forrest,7673,Collie,14959,PROSSER,Geoff,8,#,LP,Liberal,283,3.77
WA,239,Forrest,7674,Collie Central,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,876,-6.2
WA,239,Forrest,7674,Collie Central,14959,PROSSER,Geoff,8,#,LP,Liberal,552,6.2
WA,239,Forrest,7675,Collie East,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,488,-4.73
WA,239,Forrest,7675,Collie East,14959,PROSSER,Geoff,8,#,LP,Liberal,322,4.73
WA,239,Forrest,7676,Collie North,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,400,-7.32
WA,239,Forrest,7676,Collie North,14959,PROSSER,Geoff,8,#,LP,Liberal,277,7.32
WA,239,Forrest,7677,Coral Park,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,908,-7.64
WA,239,Forrest,7677,Coral Park,14959,PROSSER,Geoff,8,#,LP,Liberal,1233,7.64
WA,239,Forrest,7678,Cowaramup,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,231,2.4
WA,239,Forrest,7678,Cowaramup,14959,PROSSER,Geoff,8,#,LP,Liberal,377,-2.4
WA,239,Forrest,34343,Dalyellup,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,270,-13.97
WA,239,Forrest,34343,Dalyellup,14959,PROSSER,Geoff,8,#,LP,Liberal,607,13.97
WA,239,Forrest,7679,Dardanup,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,202,-4.13
WA,239,Forrest,7679,Dardanup,14959,PROSSER,Geoff,8,#,LP,Liberal,550,4.13
WA,239,Forrest,7680,Deanmill,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,25,-9.22
WA,239,Forrest,7680,Deanmill,14959,PROSSER,Geoff,8,#,LP,Liberal,108,9.22
WA,239,Forrest,7683,Donnybrook,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,485,-2.51
WA,239,Forrest,7683,Donnybrook,14959,PROSSER,Geoff,8,#,LP,Liberal,955,2.51
WA,239,Forrest,7684,Dunsborough,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,674,-1.72
WA,239,Forrest,7684,Dunsborough,14959,PROSSER,Geoff,8,#,LP,Liberal,1343,1.72
WA,239,Forrest,7685,Eaton,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,1089,-2.39
WA,239,Forrest,7685,Eaton,14959,PROSSER,Geoff,8,#,LP,Liberal,1559,2.39
WA,239,Forrest,34115,Eaton East,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,414,-6.84
WA,239,Forrest,34115,Eaton East,14959,PROSSER,Geoff,8,#,LP,Liberal,615,6.84
WA,239,Forrest,7686,Elgin,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,33,-0.93
WA,239,Forrest,7686,Elgin,14959,PROSSER,Geoff,8,#,LP,Liberal,105,0.93
WA,239,Forrest,7690,Ferguson,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,57,1.68
WA,239,Forrest,7690,Ferguson,14959,PROSSER,Geoff,8,#,LP,Liberal,120,-1.68
WA,239,Forrest,7691,Gelorup,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,420,-1.16
WA,239,Forrest,7691,Gelorup,14959,PROSSER,Geoff,8,#,LP,Liberal,751,1.16
WA,239,Forrest,7692,Greenbushes,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,127,-2.49
WA,239,Forrest,7692,Greenbushes,14959,PROSSER,Geoff,8,#,LP,Liberal,203,2.49
WA,239,Forrest,7487,Harvey,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,787,-3.2
WA,239,Forrest,7487,Harvey,14959,PROSSER,Geoff,8,#,LP,Liberal,1255,3.2
WA,239,Forrest,7695,Karridale,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,64,-6.51
WA,239,Forrest,7695,Karridale,14959,PROSSER,Geoff,8,#,LP,Liberal,104,6.51
WA,239,Forrest,7697,Kirup,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,92,10.13
WA,239,Forrest,7697,Kirup,14959,PROSSER,Geoff,8,#,LP,Liberal,119,-10.13
WA,239,Forrest,7698,Kudardup,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,69,-1.66
WA,239,Forrest,7698,Kudardup,14959,PROSSER,Geoff,8,#,LP,Liberal,113,1.66
WA,239,Forrest,32577,Leschenault,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,283,-5.44
WA,239,Forrest,32577,Leschenault,14959,PROSSER,Geoff,8,#,LP,Liberal,449,5.44
WA,239,Forrest,7702,Lowden,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,63,2.37
WA,239,Forrest,7702,Lowden,14959,PROSSER,Geoff,8,#,LP,Liberal,126,-2.37
WA,239,Forrest,7706,Manjimup,14564,SMITH,Tresslyn,6,,ALP,Australian Labor Party,590,-1.58
